start,end,name,index
971.839,976.678,a_walk,4
976.678,980.494,a_descend,1
980.494,983.506,p_stand,10
983.506,984.495,a_descend,1
984.495,989.174,a_walk,4
989.174,991.299,p_stand,10
991.299,992.072,t_turn,19
992.072,992.691,a_walk,4
992.691,993.186,t_bend,11
993.186,993.859,p_bent,5
993.859,994.282,t_straighten,18
994.282,994.955,t_turn,19
994.955,995.562,a_walk,4
995.562,995.92,p_stand,10
995.92,996.605,t_turn,19
996.605,1028.223,p_stand,10
1028.223,1028.64,a_walk,4
1028.64,1029.456,p_stand,10
1029.456,1030.307,t_turn,19
1030.307,1031.248,a_walk,4
1031.248,1031.76,t_turn,19
1031.76,1033.677,p_stand,10
1033.677,1034.696,t_turn,19
1034.696,1036.726,a_walk,4
1036.726,1037.125,p_stand,10
1037.125,1038.654,t_turn,19
1038.654,1040.077,p_stand,10
1040.077,1040.928,t_turn,19
1040.928,1042.547,p_stand,10
1042.547,1043.565,t_turn,19
1043.565,1044.5,t_turn,19
1044.5,1045.935,a_walk,4
1045.935,1048.298,p_stand,10
1048.298,1049.631,t_turn,19
1049.631,1050.494,a_walk,4
1050.494,1051.447,a_walk,4
1051.447,1054.918,p_stand,10
1054.918,1056.454,t_turn,19
1056.454,1060.751,p_stand,10
1060.751,1063.191,a_walk,4
1063.191,1065.114,p_stand,10
1065.114,1066.037,t_turn,19
1066.037,1068.061,a_walk,4
1068.061,1068.727,a_ascend,0
1068.727,1069.168,p_stand,10
1069.168,1070.656,a_ascend,0
1070.656,1075.198,a_walk,4
1075.198,1085.262,a_ascend,0
1085.262,1088.435,a_walk,4
1088.435,1089.888,p_stand,10
1089.888,1091.483,a_walk,4
1091.483,1092.132,t_turn,19
1092.132,1093.977,p_stand,10
1093.977,1094.977,t_turn,19
1094.977,1096.245,a_walk,4
1096.245,1098.917,t_turn,19
1098.917,1100.048,p_stand,10
1100.048,1102.388,a_walk,4
1102.388,1108.162,p_stand,10
1108.162,1109.198,t_turn,19
1109.198,1113.043,p_stand,10
1113.043,1117.828,a_walk,4
1117.828,1123.033,p_stand,10
1123.033,1124.658,t_bend,11
1124.658,1127.688,p_bent,5
1127.688,1129.337,t_straighten,18
1129.337,1132.748,p_stand,10
1134.111,1138.433,p_squat,9
1139.564,1143.981,p_stand,10
1143.981,1146.487,t_stand_sit,17
1146.487,1150.892,p_sit,8
1150.892,1151.695,t_sit_lie,14
1151.695,1156.666,p_lie,7
1156.666,1157.887,t_turn,19
1157.887,1164.266,p_lie,7
1164.266,1165.481,t_turn,19
1165.481,1171.201,p_lie,7
1171.201,1172.957,t_lie_sit,13
1172.957,1176.469,p_sit,8
1176.469,1178.13,t_sit_stand,15
1178.13,1185.175,p_stand,10
1185.175,1185.954,t_bend,11
1185.954,1188.925,p_bent,5
1188.925,1190.278,t_straighten,18
1190.278,1194.395,p_stand,10
1196.483,1199.645,p_squat,9
1201.984,1204.793,p_stand,10
1204.793,1206.646,t_stand_sit,17
1206.646,1210.029,p_sit,8
1210.029,1211.808,t_sit_lie,14
1211.808,1216.044,p_lie,7
1216.044,1217.617,t_turn,19
1217.617,1221.118,p_lie,7
1221.118,1222.251,t_turn,19
1222.251,1228.265,p_lie,7
1228.265,1230.03,t_lie_sit,13
1230.03,1234.295,p_sit,8
1234.295,1235.913,t_sit_stand,15
1235.913,1242.869,p_stand,10
1242.869,1244.266,t_bend,11
1244.266,1245.766,p_bent,5
1245.766,1247.001,t_straighten,18
1247.001,1251.178,p_stand,10
1253.267,1257.517,p_squat,9
1259.414,1262.135,p_stand,10
1262.135,1264.591,t_stand_sit,17
1264.591,1268.018,p_sit,8
1268.018,1269.739,t_sit_lie,14
1269.739,1273.93,p_lie,7
1273.93,1275.077,t_turn,19
1275.077,1279.048,p_lie,7
1279.048,1279.901,t_turn,19
1279.901,1284.298,p_lie,7
1284.298,1285.739,t_lie_sit,13
1285.739,1289.592,p_sit,8
1289.592,1291.593,t_sit_stand,15
1291.593,1299.534,p_stand,10
1299.534,1300.667,t_bend,11
1300.667,1303.726,p_bent,5
1303.726,1304.917,t_straighten,18
1304.917,1310.079,p_stand,10
1312.27,1314.756,p_squat,9
1316.124,1319.624,p_stand,10
1319.624,1320.977,t_stand_sit,17
1320.977,1326.153,p_sit,8
1326.153,1327.094,t_sit_lie,14
1327.094,1331.624,p_lie,7
1331.624,1333.212,t_turn,19
1333.212,1336.389,p_lie,7
1336.389,1338.154,t_turn,19
1338.154,1342.375,p_lie,7
1342.375,1343.904,t_lie_sit,13
1343.904,1349.434,p_sit,8
1349.434,1351.257,t_sit_stand,15
1351.257,1353.728,t_turn,19
1353.728,1358.184,p_stand,10
1358.184,1359.92,t_bend,11
1359.92,1362.655,p_bent,5
1362.655,1363.935,t_straighten,18
1363.935,1367.626,p_stand,10
1369.994,1373.773,p_squat,9
1375.097,1379.083,p_stand,10
1379.083,1380.936,t_stand_sit,17
1380.936,1385.23,p_sit,8
1385.23,1386.627,t_sit_lie,14
1386.627,1391.833,p_lie,7
1391.833,1393.172,t_turn,19
1393.172,1397.128,p_lie,7
1397.128,1397.952,t_turn,19
1397.952,1403.997,p_lie,7
1403.997,1404.806,t_lie_sit,13
1404.806,1408.792,p_sit,8
1408.792,1410.439,t_sit_stand,15
1410.439,1418.13,p_stand,10
1418.13,1418.851,t_turn,19
1418.851,1421.174,a_walk,4
1421.174,1423.542,p_stand,10
1423.542,1425.41,t_turn,19
1425.41,1426.69,p_stand,10
1426.69,1427.925,t_turn,19
1427.925,1428.822,a_walk,4
1428.822,1429.073,p_stand,10
1429.073,1429.97,t_turn,19
1429.97,1430.544,a_walk,4
1430.544,1431.485,t_turn,19
1431.485,1433.721,p_stand,10
1433.721,1434.691,a_walk,4
1434.691,1435.5,t_turn,19
1435.5,1437.912,p_stand,10
1437.912,1438.544,t_turn,19
1438.544,1439.0,p_stand,10
1439.0,1439.956,t_turn,19
1439.956,1445.177,a_walk,4
1445.177,1446.618,t_turn,19
1446.647,1447.191,t_stand_sit,17
1447.191,1458.853,p_sit,8
1458.853,1459.324,t_sit_stand,15
1459.324,1460.265,t_turn,19
1460.28,1462.132,p_stand,10
1462.132,1463.603,t_turn,19
1463.603,1465.147,a_walk,4
1465.147,1469.765,p_stand,10
1469.765,1470.839,a_walk,4
1470.839,1472.001,p_stand,10
1472.001,1473.193,a_walk,4
1473.193,1481.708,p_stand,10
1481.708,1483.164,a_walk,4
1483.164,1487.414,p_stand,10
1487.414,1488.517,t_turn,19
1488.517,1497.84,p_stand,10
1497.84,1498.958,t_turn,19
1498.958,1499.973,p_stand,10
1499.973,1502.91,a_walk,4
1502.91,1504.381,t_turn,19
1504.381,1507.748,p_stand,10
1507.748,1508.645,t_turn,19
1508.645,1511.16,a_walk,4
1511.16,1512.323,p_stand,10
1512.323,1513.206,a_walk,4
1513.206,1515.0,p_stand,10
1515.0,1516.148,t_turn,19
1516.148,1517.957,t_turn,19
1517.957,1519.707,p_stand,10
1519.707,1522.56,p_stand,10
1522.56,1526.487,a_walk,4
1526.487,1530.179,p_stand,10
1530.179,1531.944,t_turn,19
1531.944,1538.665,a_walk,4
1538.665,1542.797,p_stand,10
1542.797,1544.929,a_walk,4
1544.929,1545.679,t_turn,19
1545.679,1546.885,p_stand,10
1546.885,1547.694,t_turn,19
1547.694,1548.988,a_walk,4
1548.988,1553.43,a_descend,1
1553.43,1555.945,a_walk,4
1555.945,1557.093,t_turn,19
1557.093,1561.21,p_stand,10
1561.21,1561.755,t_turn,19
1561.755,1562.328,p_stand,10
1562.328,1563.357,t_turn,19
1563.357,1566.946,a_walk,4
1566.946,1568.27,p_stand,10
1568.27,1569.329,t_bend,11
1569.329,1586.403,p_bent,5
1586.403,1587.565,t_straighten,18
1587.565,1597.639,p_stand,10
1597.639,1598.271,t_bend,11
1598.271,1599.271,p_bent,5
1599.271,1600.683,t_straighten,18
1600.683,1605.154,p_stand,10
1605.154,1605.948,t_turn,19
1605.948,1607.36,a_walk,4
1607.36,1607.949,t_turn,19
1607.949,1608.963,a_walk,4
1608.963,1621.434,p_stand,10
1621.434,1622.655,a_walk,4
1622.655,1628.141,p_stand,10
1629.965,1631.627,a_walk,4
1631.627,1632.171,p_stand,10
1632.171,1634.244,t_turn,19
1634.244,1644.141,p_stand,10
1644.141,1645.892,t_bend,11
1645.892,1699.116,p_bent,5
1699.116,1700.94,t_straighten,18
1700.955,1709.249,p_stand,10
1709.249,1710.602,a_walk,4
1710.705,1712.235,p_stand,10
1712.235,1713.367,t_turn,19
1713.367,1716.308,a_walk,4
1716.308,1717.72,p_stand,10
1717.72,1718.132,t_turn,19
1719.809,1721.368,p_stand,10
1721.368,1723.941,a_walk,4
1723.941,1728.175,a_descend,1
1728.175,1730.499,a_walk,4
1730.499,1731.572,t_turn,19
1731.572,1735.205,p_stand,10
1735.205,1736.881,t_turn,19
1736.881,1738.132,a_walk,4
1738.132,1748.456,p_stand,10
1748.456,1749.927,a_walk,4
1749.927,1753.06,a_jump,2
1753.06,1757.692,p_stand,10
1757.692,1759.015,t_turn,19
1759.015,1761.707,a_walk,4
1761.707,1762.736,p_stand,10
1762.736,1764.663,a_walk,4
1764.663,1765.648,t_turn,19
1765.648,1768.075,p_stand,10
1768.075,1768.532,t_turn,19
1768.532,1772.517,p_stand,10
1772.517,1773.738,t_turn,19
1773.738,1778.826,a_walk,4
1778.826,1791.32,p_stand,10
