start,end,name,index
1089.896,1092.646,p_stand,10
1092.669,1093.888,t_stand_sit,17
1093.911,1097.817,p_sit,8
1097.856,1099.559,t_sit_lie,14
1099.59,1101.777,p_lie,7
1101.836,1103.649,t_turn,19
1103.687,1107.296,p_lie,7
1107.342,1109.045,t_turn,19
1109.091,1114.107,p_lie,7
1114.169,1115.278,t_lie_sit,13
1115.309,1118.496,p_sit,8
1118.55,1120.206,t_sit_stand,15
1120.229,1125.089,p_stand,10
1125.104,1126.526,t_turn,19
1126.573,1127.838,a_walk,4
1127.853,1128.838,p_stand,10
1128.868,1129.915,a_walk,4
1129.961,1132.68,p_stand,10
1132.749,1134.203,a_walk,4
1134.249,1138.593,p_stand,10
1138.679,1140.241,a_walk,4
1140.296,1145.436,p_stand,10
1145.467,1147.249,a_walk,4
1147.303,1149.741,t_stand_sit,17
1149.78,1161.814,p_sit,8
1161.883,1163.648,t_sit_stand,15
1163.679,1164.788,t_turn,19
1164.834,1165.506,p_stand,10
1165.553,1166.568,t_turn,19
1166.614,1167.614,a_walk,4
1167.637,1187.15,p_stand,10
1187.211,1188.367,t_turn,19
1188.406,1190.64,p_stand,10
1190.687,1192.421,a_walk,4
1192.452,1194.64,t_turn,19
1194.71,1196.522,p_stand,10
1196.545,1197.374,t_turn,19
1197.427,1200.192,a_walk,4
1200.192,1202.004,p_stand,10
1202.059,1202.981,a_walk,4
1203.012,1204.918,t_turn,19
1204.926,1208.144,p_stand,10
1208.152,1214.464,a_walk,4
1214.534,1220.784,p_stand,10
1220.805,1228.008,a_walk,4
1228.07,1230.273,p_stand,10
1230.335,1231.413,a_walk,4
1231.507,1232.788,t_turn,19
1232.826,1233.889,p_stand,10
1233.927,1236.005,a_walk,4
1236.036,1240.083,a_descend,1
1240.129,1241.801,a_walk,4
1241.832,1243.441,t_turn,19
1243.456,1247.19,p_stand,10
1247.221,1252.518,a_walk,4
1252.564,1253.845,t_bend,11
1253.883,1255.415,p_bent,5
1255.453,1256.563,t_straighten,18
1256.594,1265.953,p_stand,10
1265.968,1267.734,t_bend,11
1267.765,1282.665,p_bent,5
1282.707,1284.144,t_straighten,18
1284.151,1286.096,a_walk,4
1286.127,1291.174,p_stand,10
1291.22,1292.907,t_turn,19
1292.93,1294.711,a_walk,4
1294.718,1296.874,p_stand,10
1296.913,1298.147,t_turn,19
1298.194,1299.819,a_walk,4
1299.851,1327.088,p_stand,10
1327.164,1328.304,t_bend,11
1328.351,1334.538,p_bent,5
1334.592,1335.92,t_straighten,18
1335.951,1345.185,p_stand,10
1345.201,1348.044,a_walk,4
1348.114,1350.567,p_stand,10
1350.598,1352.332,a_walk,4
1352.394,1357.269,a_descend,1
1357.307,1360.635,a_walk,4
1360.65,1362.166,t_turn,19
1362.212,1365.259,p_stand,10
1365.305,1368.508,a_walk,4
1368.57,1369.976,t_stand_sit,17
1369.993,1408.379,p_sit,8
1408.399,1409.383,t_sit_stand,15
1409.43,1411.32,a_walk,4
1411.383,1412.961,a_jump,2
1413.008,1417.383,p_stand,10
1417.406,1421.265,a_walk,4
1421.311,1423.218,p_stand,10
1423.287,1424.131,a_walk,4
1424.17,1426.451,p_stand,10
1426.505,1427.693,t_turn,19
1427.732,1427.88,p_stand,10
