t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
33.252,156.471359253,72.7863922119,193.0,191.0,112.0,8.0,-24.6983680725,330.467041016,1996.02734375,234.451843262,-504.426818848,2026.02734375,-330.92175293,772.150695801,1966.02734375
33.283,154.344894409,73.0309753418,191.0,193.0,110.0,8.0,-39.4703521729,327.824371338,1990.37658691,219.628433228,-517.18951416,2020.37658691,-343.719360352,769.931396484,1960.37658691
33.314,151.650619507,72.7504425049,189.0,193.0,106.0,8.0,-58.0702056885,328.622375488,1983.37512207,204.746810913,-515.397216797,2013.37512207,-369.891082764,767.18157959,1953.37512207
33.345,149.253295898,72.3583984375,187.0,193.0,104.0,8.0,-74.5907440186,330.671051025,1979.31713867,190.242202759,-514.358398438,2009.31713867,-382.793945312,765.58782959,1949.31713867
33.377,147.315994263,72.4352798462,185.0,193.0,100.0,8.0,-87.8931503296,329.597106934,1976.07739258,175.866119385,-513.529052734,2006.07739258,-409.454711914,764.315368652,1946.07739258
33.408,141.173095703,73.494720459,181.0,193.0,98.0,8.0,-129.693634033,320.362701416,1964.46923828,146.872741699,-510.557525635,1994.46923828,-420.579406738,759.756347656,1934.46923828
33.439,139.310195923,73.6574249268,179.0,195.0,94.0,8.0,-142.055130005,318.185760498,1957.97021484,132.451797485,-522.836181641,1987.97021484,-446.209472656,757.203857422,1927.97021484
33.47,137.665588379,74.0039520264,177.0,199.0,92.0,8.0,-153.114654541,315.328186035,1955.00488281,118.332817078,-549.899230957,1985.00488281,-459.023834229,756.039245605,1925.00488281
33.502,136.141830444,74.8744506836,177.0,197.0,88.0,8.0,-163.37487793,309.008514404,1952.78100586,118.200241089,-535.377258301,1982.78100586,-485.463745117,755.16583252,1922.78100586
33.549,133.628799438,76.5227661133,175.0,197.0,88.0,8.0,-180.326324463,297.297302246,1950.0,104.148002625,-534.626403809,1980.0,-484.761627197,754.073608398,1920.0
33.58,126.624679565,79.693107605,173.0,197.0,88.0,8.0,-225.741149902,272.624298096,1928.81591797,89.2958374023,-528.906433105,1958.81591797,-479.41305542,745.753601074,1898.81591797
33.595,124.255249023,81.6286468506,173.0,197.0,86.0,8.0,-241.143249512,258.862884521,1923.83691406,89.068862915,-527.562011719,1953.83691406,-491.438049316,743.798156738,1893.83691406
33.658,123.454551697,83.9837188721,171.0,197.0,78.0,8.0,-245.982177734,242.420410156,1919.44567871,75.1966400146,-526.376342773,1949.44567871,-543.303833008,742.073486328,1889.44567871
33.705,123.599807739,85.9705810547,169.0,197.0,78.0,8.0,-244.379425049,228.462722778,1914.54870605,61.369934082,-525.054077148,1944.54870605,-541.895690918,740.15020752,1884.54870605
33.736,122.846130371,87.2600708008,167.0,197.0,80.0,8.0,-248.298553467,218.800323486,1905.79296875,47.5173187256,-522.689880371,1935.79296875,-526.222473145,736.711425781,1875.79296875
33.783,122.044166565,87.9963378906,167.0,197.0,80.0,8.0,-253.151275635,213.45249939,1901.98498535,47.4238471985,-521.661682129,1931.98498535,-525.15423584,735.215881348,1871.98498535
33.845,121.082878113,87.6291122437,165.0,197.0,78.0,8.0,-259.108215332,215.523696899,1898.65454102,33.8157424927,-520.762451172,1928.65454102,-537.325378418,733.907897949,1868.65454102
33.877,116.341644287,70.9801635742,163.0,197.0,76.0,8.0,-282.078125,316.71875,1842.5,19.6986522675,-505.599945068,1872.5,-533.890014648,711.85333252,1812.5
33.908,117.112083435,70.4232559204,163.0,201.0,76.0,8.0,-277.713806152,321.026184082,1846.57946777,19.7415657043,-533.023620605,1876.57946777,-535.09161377,713.455505371,1816.57946777
33.939,117.327537537,69.4996643066,163.0,203.0,74.0,8.0,-275.768676758,326.355834961,1842.90393066,19.7028999329,-545.114990234,1872.90393066,-546.723510742,712.011962891,1812.90393066
33.97,118.60408783,68.0422668457,163.0,203.0,72.0,8.0,-267.679290771,335.975402832,1844.0078125,19.7145137787,-545.436279297,1874.0078125,-559.778686523,712.445556641,1814.0078125
34.002,118.871566772,67.4959716797,163.0,203.0,72.0,8.0,-266.208374023,339.838104248,1845.80151367,19.7333812714,-545.958312988,1875.80151367,-560.33215332,713.149963379,1815.80151367
34.033,119.807090759,68.3406829834,163.0,203.0,72.0,8.0,-261.337585449,335.893066406,1854.20581055,19.8217964172,-548.404418945,1884.20581055,-562.92565918,716.450744629,1824.20581055
34.064,119.406860352,70.2660903931,161.0,203.0,70.0,8.0,-266.821899414,326.904907227,1874.45214844,6.67830467224,-554.297180176,1904.45214844,-582.109130859,724.402404785,1844.45214844
34.095,119.115638733,71.9445037842,161.0,203.0,70.0,8.0,-271.164733887,318.727142334,1891.3918457,6.73770666122,-559.227539062,1921.3918457,-587.455322266,731.055419922,1861.3918457
34.142,119.473136902,72.0838928223,161.0,203.0,70.0,8.0,-269.665527344,318.833465576,1897.52685547,6.75922012329,-561.013183594,1927.52685547,-589.391540527,733.464904785,1867.52685547
34.189,119.255020142,72.2735748291,161.0,201.0,72.0,8.0,-271.145812988,317.605285645,1897.72961426,6.75993108749,-547.552307129,1927.72961426,-576.356506348,733.544616699,1867.72961426
34.22,118.63142395,72.4651794434,161.0,197.0,72.0,8.0,-274.706298828,315.652923584,1893.66638184,6.74568271637,-519.415527344,1923.66638184,-575.102600098,731.948791504,1863.66638184
34.252,118.214614868,72.6661376953,161.0,197.0,74.0,8.0,-277.300415039,314.121704102,1892.48132324,6.74152708054,-519.095581055,1922.48132324,-561.674743652,731.483337402,1862.48132324
34.283,119.324203491,74.6520080566,161.0,197.0,76.0,8.0,-267.019836426,297.690826416,1872.03051758,6.66981267929,-513.573608398,1902.03051758,-542.588500977,723.45135498,1842.03051758
34.314,117.559997559,77.2441482544,161.0,197.0,74.0,8.0,-278.835205078,280.910339355,1873.60351562,6.67532873154,-513.998291016,1903.60351562,-555.981689453,724.069152832,1843.60351562
34.345,116.373390198,81.4373626709,161.0,195.0,76.0,8.0,-285.990478516,252.794036865,1869.41430664,6.66063833237,-499.545959473,1899.41430664,-541.817871094,722.42388916,1839.41430664
34.377,118.512519836,89.1990890503,161.0,193.0,66.0,8.0,-277.319000244,205.885650635,1906.19836426,6.78962850571,-495.640960693,1936.19836426,-618.445007324,736.870666504,1876.19836426
34.408,119.251907349,91.1300811768,161.0,193.0,68.0,8.0,-271.758361816,192.54006958,1901.87097168,6.77445363998,-494.533233643,1931.87097168,-603.890563965,735.171081543,1871.87097168
34.439,119.023170471,91.5348205566,161.0,193.0,70.0,8.0,-273.285766602,189.84211731,1901.88452148,6.7745013237,-494.536682129,1931.88452148,-590.766784668,735.176452637,1871.88452148
34.47,117.759239197,90.7703857422,159.0,193.0,72.0,8.0,-280.568267822,194.146606445,1894.14086914,-6.74734687805,-492.554412842,1924.14086914,-575.249023438,732.135131836,1864.14086914
34.502,118.504829407,86.9213104248,159.0,193.0,70.0,8.0,-274.25869751,218.63067627,1884.81323242,-6.71463775635,-490.166656494,1914.81323242,-585.37902832,728.471740723,1854.81323242
34.533,117.266525269,82.8150634766,159.0,193.0,68.0,8.0,-279.58203125,243.280944824,1865.72021484,-6.64768409729,-485.27911377,1895.72021484,-592.227783203,720.973022461,1835.72021484
34.564,117.250473022,79.1544799805,159.0,193.0,66.0,8.0,-277.671569824,265.304412842,1852.2755127,-6.60053825378,-481.837463379,1882.2755127,-600.670593262,715.692626953,1822.2755127
34.611,116.276672363,70.5258560181,159.0,195.0,72.0,8.0,-279.642456055,316.423065186,1823.87634277,-6.50095129013,-487.569488525,1853.87634277,-553.566345215,704.53894043,1793.87634277
34.642,115.86214447,67.7867126465,159.0,195.0,70.0,8.0,-280.641662598,331.987609863,1813.20275879,-6.46352291107,-484.762329102,1843.20275879,-562.778808594,700.346984863,1783.20275879
34.689,115.496276855,66.054473877,159.0,199.0,70.0,8.0,-281.942626953,341.758911133,1806.6328125,-6.44048404694,-508.796264648,1836.6328125,-560.705322266,697.766662598,1776.6328125
34.72,115.832458496,65.8329849243,161.0,203.0,70.0,8.0,-280.23815918,343.683654785,1809.37878418,6.45011329651,-535.35736084,1839.37878418,-561.571960449,698.845092773,1779.37878418
34.752,115.887588501,65.967376709,161.0,203.0,70.0,8.0,-279.98840332,342.953521729,1810.02563477,6.45238161087,-535.545593262,1840.02563477,-561.776123047,699.099182129,1780.02563477
34.783,115.597412109,65.359916687,163.0,205.0,72.0,8.0,-282.052856445,347.083190918,1811.45581055,19.3720684052,-548.876647949,1841.45581055,-549.733520508,699.660827637,1781.45581055
34.814,116.980880737,65.8329467773,163.0,205.0,72.0,8.0,-274.491027832,345.622406006,1819.58422852,19.4575767517,-551.299438477,1849.58422852,-552.241882324,702.853210449,1789.58422852
34.845,117.2396698,65.9601593018,163.0,205.0,70.0,8.0,-271.297119141,342.861083984,1809.29614258,19.3493461609,-548.232910156,1839.29614258,-561.545898438,698.81262207,1779.29614258
34.877,117.831832886,65.3314285278,163.0,205.0,72.0,8.0,-266.382263184,345.349060059,1801.46606445,19.2669754028,-545.899047852,1831.46606445,-546.650817871,695.737365723,1771.46606445
34.908,117.349494934,66.3783416748,165.0,203.0,74.0,8.0,-268.944732666,338.126403809,1798.22631836,32.054901123,-532.11138916,1828.22631836,-533.249938965,694.465026855,1768.22631836
34.939,119.33000946,71.6206665039,165.0,203.0,78.0,8.0,-259.598388672,308.8074646,1820.25976562,32.4412231445,-538.524291992,1850.25976562,-514.78326416,703.118591309,1790.25976562
34.986,119.897903442,74.0325469971,163.0,201.0,78.0,8.0,-256.515258789,294.033325195,1824.11279297,19.5052185059,-526.642150879,1854.11279297,-515.891174316,704.631835938,1794.11279297
35.017,120.635284424,76.0117034912,165.0,199.0,80.0,8.0,-252.533004761,282.194274902,1829.43322754,32.6020622253,-515.112548828,1859.43322754,-504.801025391,706.721435547,1799.43322754
35.064,120.787826538,80.2016296387,161.0,199.0,70.0,8.0,-251.663711548,255.42590332,1830.22766113,6.52322387695,-515.332641602,1860.22766113,-568.151855469,707.033447266,1800.22766113
35.095,120.239074707,81.3053359985,159.0,197.0,72.0,8.0,-255.579956055,248.726119995,1833.05651855,-6.53314352036,-503.050079346,1863.05651855,-556.399230957,708.144470215,1803.05651855
35.22,124.33682251,84.2283554077,157.0,199.0,76.0,8.0,-232.309585571,233.016159058,1857.60192871,-19.857585907,-522.91607666,1887.60192871,-538.338439941,717.784606934,1827.60192871
35.252,123.18952179,80.5367736816,161.0,199.0,76.0,8.0,-242.367080688,259.833221436,1877.61999512,6.68941307068,-528.461547852,1907.61999512,-544.234924316,725.646606445,1847.61999512
35.283,123.385269165,79.740020752,159.0,199.0,76.0,8.0,-240.38041687,264.311920166,1872.18518066,-6.67035484314,-526.955993652,1902.18518066,-542.634033203,723.512084961,1842.18518066
35.314,123.892883301,80.0940093994,159.0,199.0,74.0,8.0,-237.634979248,262.63684082,1876.82202148,-6.6866145134,-528.240539551,1906.82202148,-556.952331543,725.333190918,1846.82202148
35.345,123.479934692,76.6054382324,157.0,199.0,72.0,8.0,-237.46321106,282.162963867,1854.25830078,-19.8224105835,-521.989746094,1884.25830078,-562.941833496,716.471374512,1824.25830078
35.377,123.071655273,78.2876281738,159.0,199.0,64.0,8.0,-241.31350708,272.575378418,1863.49072266,-6.63986635208,-524.547363281,1893.49072266,-617.226379395,720.097412109,1833.49072266
35.408,123.183166504,78.1383666992,159.0,197.0,60.0,8.0,-239.578491211,272.406555176,1855.69641113,-6.61253404617,-509.16317749,1885.69641113,-640.2109375,717.036193848,1825.69641113
35.439,122.989608765,77.9008483887,159.0,197.0,58.0,8.0,-241.445617676,274.643249512,1860.37780762,-6.62895011902,-510.427215576,1890.37780762,-654.689575195,718.874816895,1830.37780762
35.486,123.166900635,76.4281616211,157.0,197.0,60.0,8.0,-239.585922241,283.418945312,1854.93457031,-19.8295249939,-508.957458496,1884.93457031,-639.943725586,716.736938477,1824.93457031
35.533,123.481506348,75.8003845215,157.0,197.0,62.0,8.0,-237.516693115,287.47479248,1854.75610352,-19.8276481628,-508.90927124,1884.75610352,-627.083496094,716.666870117,1824.75610352
35.564,123.230621338,75.6507720947,159.0,197.0,64.0,8.0,-239.511749268,288.886016846,1857.5736084,-6.61911725998,-509.670013428,1887.5736084,-615.234436035,717.7734375,1827.5736084
35.596,123.526077271,75.514793396,159.0,197.0,66.0,8.0,-237.789123535,290.018127441,1859.15258789,-6.62465429306,-510.096374512,1889.15258789,-602.937438965,718.393615723,1829.15258789
35.627,123.985244751,75.3709030151,159.0,197.0,64.0,8.0,-234.542480469,290.64251709,1857.14819336,-6.61762523651,-509.555145264,1887.14819336,-615.091186523,717.606384277,1827.14819336
35.658,124.325614929,76.0725250244,159.0,197.0,62.0,8.0,-231.567703247,285.139709473,1851.08764648,-6.59637260437,-507.918762207,1881.08764648,-625.822875977,715.226074219,1821.08764648
35.689,124.884849548,72.8491668701,159.0,197.0,60.0,8.0,-227.055236816,304.878143311,1843.92163086,-6.57124423981,-505.983795166,1873.92163086,-636.08190918,712.411682129,1813.92163086
35.721,125.315750122,72.7707061768,159.0,197.0,62.0,8.0,-224.295455933,305.421417236,1844.13867188,-6.57200479507,-506.042419434,1874.13867188,-623.434814453,712.496887207,1814.13867188
35.752,126.238891602,75.4810180664,159.0,197.0,60.0,8.0,-216.035339355,284.874359131,1824.79321289,-6.50416660309,-500.818878174,1854.79321289,-629.374145508,704.899047852,1794.79321289
35.783,124.835784912,68.3798294067,159.0,197.0,62.0,8.0,-228.712600708,335.744232178,1854.78955078,-6.60935401917,-508.918304443,1884.78955078,-627.095031738,716.680053711,1824.78955078
35.814,125.135116577,69.1268005371,159.0,197.0,62.0,8.0,-226.660369873,330.732086182,1853.92785645,-6.60633277893,-508.68560791,1883.92785645,-626.798950195,716.341552734,1823.92785645
35.846,124.995025635,68.467338562,161.0,197.0,62.0,8.0,-227.28692627,334.600952148,1851.61254883,6.5982131958,-508.06048584,1881.61254883,-626.003234863,715.432250977,1821.61254883
35.877,124.605644226,69.2021789551,161.0,197.0,62.0,8.0,-230.163421631,330.329467773,1854.41882324,6.60805416107,-508.81817627,1884.41882324,-626.967651367,716.534423828,1824.41882324
35.908,124.613449097,69.0611953735,161.0,197.0,64.0,8.0,-231.709259033,333.544525146,1867.28491211,6.65317153931,-512.292175293,1897.28491211,-618.503601074,721.587524414,1837.28491211
35.955,125.186820984,69.4715881348,161.0,197.0,64.0,8.0,-228.260101318,331.300415039,1869.78564453,6.66194057465,-512.967407227,1899.78564453,-619.34552002,722.569702148,1839.78564453
35.986,125.278869629,70.2512512207,161.0,197.0,64.0,8.0,-228.532180786,327.442962646,1876.97729492,6.68715953827,-514.909240723,1906.97729492,-621.766479492,725.394165039,1846.97729492
36.017,125.867431641,70.3949813843,161.0,197.0,66.0,8.0,-224.836929321,326.756561279,1878.46984863,6.69239330292,-515.312316895,1908.46984863,-609.304931641,725.98034668,1848.46984863
36.064,126.265090942,69.1131515503,161.0,197.0,66.0,8.0,-222.435424805,335.528869629,1880.31188965,6.6988530159,-515.809692383,1910.31188965,-609.91217041,726.703857422,1850.31188965
36.096,126.883079529,68.1547241211,163.0,197.0,66.0,8.0,-217.871734619,341.082977295,1876.10205078,20.0521430969,-514.672973633,1906.10205078,-608.524475098,725.050415039,1846.10205078
36.127,127.342193604,68.1645355225,163.0,197.0,68.0,8.0,-214.418655396,340.331787109,1872.32421875,20.0123996735,-513.652893066,1902.32421875,-594.358398438,723.566650391,1842.32421875
36.158,127.962776184,68.5789337158,163.0,197.0,68.0,8.0,-211.432189941,339.357391357,1882.0090332,20.1142845154,-516.267944336,1912.0090332,-597.482788086,727.370361328,1852.0090332
36.189,127.826553345,69.0221405029,163.0,197.0,68.0,8.0,-212.041229248,335.973022461,1879.43920898,20.0872497559,-515.574035645,1909.43920898,-596.653747559,726.361083984,1849.43920898
36.221,128.023925781,70.6530380249,163.0,197.0,68.0,8.0,-210.888336182,325.452606201,1880.75756836,20.1011199951,-515.930053711,1910.75756836,-597.079040527,726.87890625,1850.75756836
36.252,128.232208252,69.6434783936,163.0,197.0,68.0,8.0,-209.495788574,332.0809021,1880.58837891,20.0993385315,-515.884338379,1910.58837891,-597.024475098,726.812438965,1850.58837891
36.283,128.113098145,68.9597854614,163.0,197.0,68.0,8.0,-210.589477539,337.082946777,1883.34472656,20.1283359528,-516.628601074,1913.34472656,-597.913757324,727.894958496,1853.34472656
36.33,128.120544434,69.2121734619,165.0,197.0,68.0,8.0,-210.811920166,335.848876953,1885.77478027,33.5899200439,-517.284729004,1915.77478027,-598.697692871,728.849365234,1855.77478027
36.392,129.129379272,69.7857208252,165.0,197.0,70.0,8.0,-205.132202148,333.668914795,1894.93371582,33.7505073547,-519.757751465,1924.93371582,-588.573120117,732.446533203,1864.93371582
36.424,130.456130981,70.4896240234,165.0,197.0,70.0,8.0,-197.491943359,330.962005615,1906.28356934,33.9495048523,-522.822387695,1936.28356934,-592.155151367,736.90411377,1876.28356934
36.471,129.941253662,70.0763397217,165.0,197.0,70.0,8.0,-200.790466309,333.486755371,1904.92407227,33.9256706238,-522.455322266,1934.92407227,-591.726074219,736.370178223,1874.92407227
36.596,130.056900024,69.8323516846,167.0,197.0,72.0,8.0,-202.184661865,338.746826172,1925.55969238,48.0025253296,-528.027160645,1955.55969238,-584.944458008,744.47479248,1895.55969238
36.627,129.806396484,69.2997970581,165.0,197.0,70.0,8.0,-203.243713379,341.280853271,1919.58679199,34.1827545166,-526.414428711,1949.58679199,-596.353637695,742.12890625,1889.58679199
36.658,129.349761963,68.5373840332,165.0,197.0,70.0,8.0,-206.076904297,346.00894165,1917.34814453,34.1435050964,-525.809936523,1947.34814453,-595.647094727,741.249694824,1887.34814453
36.689,129.316360474,68.1518096924,165.0,197.0,70.0,8.0,-206.184417725,348.403503418,1916.26025391,34.1244316101,-525.516235352,1946.26025391,-595.303710938,740.822387695,1886.26025391
36.721,129.342224121,68.0560684204,165.0,197.0,70.0,8.0,-206.031188965,349.081665039,1916.45117188,34.1277770996,-525.567749023,1946.45117188,-595.364013672,740.897399902,1886.45117188
36.752,129.324264526,68.2983093262,165.0,197.0,70.0,8.0,-206.826553345,348.590881348,1922.7232666,34.2377510071,-527.261291504,1952.7232666,-597.343505859,743.360778809,1892.7232666
36.783,129.476257324,68.2085266113,165.0,197.0,70.0,8.0,-206.254760742,349.964904785,1926.95581055,34.311958313,-528.40411377,1956.95581055,-598.679260254,745.023071289,1896.95581055
