t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
430.062,160.568984985,75.1665344238,199.0,171.0,134.0,18.0,5.90444755554,465.240814209,2959.24536133,408.809173584,-534.596557617,2989.24536133,-267.069122314,1047.73254395,2929.24536133
430.093,160.605514526,74.1084976196,197.0,169.0,134.0,16.0,6.34329605103,480.754150391,2987.42016602,391.500305176,-518.473205566,3017.42016602,-269.637908936,1078.5513916,2957.42016602
430.124,160.107437134,74.0393829346,201.0,167.0,132.0,20.0,1.13450622559,485.344360352,3011.40869141,437.273498535,-501.264709473,3041.40869141,-292.734619141,1045.48059082,2981.40869141
430.155,160.75227356,73.3103027344,199.0,165.0,132.0,18.0,7.99254608154,496.060424805,3029.83569336,418.463104248,-482.842071533,3059.83569336,-294.543884277,1072.98120117,2999.83569336
430.187,160.777984619,72.4071807861,199.0,161.0,132.0,16.0,8.30124664307,507.823913574,3042.8269043,420.239776611,-441.790588379,3072.8269043,-295.819458008,1098.75793457,3012.8269043
430.218,161.282867432,71.0731048584,209.0,159.0,134.0,18.0,13.7355957031,523.860168457,3053.32666016,529.797729492,-421.675811768,3083.32666016,-275.646820068,1081.38342285,3023.32666016
430.249,162.001480103,70.5057983398,205.0,157.0,134.0,14.0,21.5455379486,532.797058105,3069.82080078,489.151733398,-402.191345215,3099.82080078,-277.150634766,1129.92163086,3039.82080078
430.28,162.67489624,70.4860229492,205.0,153.0,136.0,18.0,28.9706249237,536.26361084,3088.55981445,492.108764648,-360.879699707,3118.55981445,-257.408355713,1093.98571777,3058.55981445
430.312,163.118362427,70.2507781982,215.0,151.0,138.0,16.0,33.8204879761,539.558837891,3092.84399414,602.292541504,-339.473968506,3122.84399414,-236.288192749,1116.9987793,3062.84399414
430.343,163.78225708,69.9324798584,217.0,149.0,138.0,14.0,41.1502571106,544.726013184,3102.61230469,626.14666748,-318.565795898,3132.61230469,-237.041793823,1142.11047363,3072.61230469
430.374,164.172195435,68.5153198242,221.0,149.0,138.0,14.0,45.5397949219,561.958557129,3112.66113281,672.23626709,-319.587677002,3142.66113281,-237.817016602,1145.84570312,3082.66113281
430.421,164.693328857,67.5581588745,223.0,149.0,138.0,14.0,51.4930877686,575.369018555,3128.77294922,697.83605957,-321.226165771,3158.77294922,-239.0599823,1151.83459473,3098.77294922
430.452,165.267089844,67.2353515625,223.0,149.0,138.0,14.0,57.9552650452,580.583679199,3137.81494141,699.833618164,-322.1456604,3167.81494141,-239.757553101,1155.19555664,3107.81494141
430.484,165.724014282,66.6920471191,223.0,147.0,140.0,14.0,63.2401580811,588.957397461,3150.62988281,702.664733887,-301.142059326,3180.62988281,-218.860183716,1159.95898438,3120.62988281
430.53,166.407119751,66.4729309082,223.0,147.0,142.0,14.0,71.0707702637,593.747802734,3163.25390625,705.453613281,-302.337310791,3193.25390625,-197.771011353,1164.65136719,3133.25390625
430.562,167.374008179,66.3763580322,223.0,147.0,144.0,12.0,82.098526001,597.018554688,3174.95117188,708.037719727,-303.444793701,3204.95117188,-176.452774048,1191.0559082,3144.95117188
430.593,168.585708618,66.1296615601,223.0,147.0,144.0,14.0,95.973526001,602.178222656,3187.72509766,710.859802246,-304.65423584,3217.72509766,-177.16947937,1173.74743652,3157.72509766
430.624,169.367889404,66.0699615479,223.0,147.0,146.0,14.0,104.887893677,603.829772949,3192.92919922,712.009460449,-305.146972656,3222.92919922,-155.278701782,1175.6817627,3162.92919922
430.655,170.385986328,63.8845825195,223.0,147.0,146.0,14.0,117.370315552,634.150817871,3222.67041016,718.579833984,-307.962860107,3252.67041016,-156.738800049,1186.73681641,3192.67041016
430.687,171.214660645,63.8401870728,223.0,147.0,146.0,12.0,127.081375122,636.387023926,3231.47802734,720.525634766,-308.796783447,3261.47802734,-157.171188354,1212.46374512,3201.47802734
430.718,172.100601196,63.3556098938,223.0,147.0,146.0,14.0,137.479827881,643.559631348,3239.94335938,722.395812988,-309.598266602,3269.94335938,-157.586776733,1193.15734863,3209.94335938
430.749,172.476867676,63.2833595276,223.0,147.0,146.0,14.0,142.111755371,646.003295898,3248.10302734,724.198486328,-310.370819092,3278.10302734,-157.987365723,1196.19030762,3218.10302734
430.796,173.212997437,62.8231277466,223.0,147.0,148.0,14.0,150.790420532,652.518676758,3254.45361328,725.60144043,-310.972106934,3284.45361328,-135.684997559,1198.55090332,3224.45361328
430.843,173.992996216,62.450920105,223.0,145.0,148.0,14.0,160.121734619,658.533874512,3263.21191406,727.536315918,-288.704956055,3293.21191406,-136.053543091,1201.80639648,3233.21191406
430.874,174.146850586,62.6389312744,223.0,145.0,148.0,12.0,161.881713867,656.379577637,3263.19775391,727.53314209,-288.703735352,3293.19775391,-136.052947998,1224.47668457,3233.19775391
430.905,174.643035889,62.1020927429,223.0,145.0,148.0,12.0,167.711273193,663.122802734,3266.15380859,728.186218262,-288.962890625,3296.15380859,-136.177337646,1225.59619141,3236.15380859
430.937,174.898803711,61.6184959412,223.0,143.0,148.0,12.0,170.855499268,669.503662109,3270.26708984,729.094909668,-266.177612305,3300.26708984,-136.350418091,1227.15393066,3240.26708984
430.968,174.624084473,61.8614501953,223.0,145.0,148.0,14.0,168.170013428,668.565673828,3279.33203125,731.09753418,-290.118164062,3309.33203125,-136.731872559,1207.79833984,3249.33203125
430.999,174.668502808,61.3972892761,223.0,145.0,148.0,14.0,168.670166016,673.860473633,3279.1237793,731.051513672,-290.099914551,3309.1237793,-136.723114014,1207.72094727,3249.1237793
431.03,174.803115845,61.0252609253,223.0,145.0,148.0,14.0,170.230651855,678.188964844,3279.36865234,731.105651855,-290.121368408,3309.36865234,-136.733413696,1207.81201172,3249.36865234
431.062,175.003601074,61.4861984253,223.0,145.0,150.0,14.0,172.469299316,672.62713623,3278.09545898,730.82434082,-290.009765625,3308.09545898,-113.899887085,1207.33874512,3248.09545898
431.093,174.985153198,61.4208221436,223.0,143.0,150.0,14.0,172.114730835,672.821777344,3275.38427734,730.225402832,-266.590332031,3305.38427734,-113.80480957,1206.33093262,3245.38427734
431.124,174.999130249,61.0645179749,223.0,145.0,150.0,14.0,172.379867554,677.325256348,3277.37353516,730.664916992,-289.94644165,3307.37353516,-113.874572754,1207.0703125,3247.37353516
431.155,174.95715332,60.775226593,223.0,145.0,150.0,12.0,172.268798828,682.120056152,3284.45214844,732.228759766,-290.567016602,3314.45214844,-114.122795105,1232.52612305,3254.45214844
431.187,174.59564209,60.3888549805,223.0,145.0,150.0,14.0,168.066925049,686.414916992,3283.70996094,732.064758301,-290.501953125,3313.70996094,-114.096763611,1209.42565918,3253.70996094
431.218,174.470413208,60.4810676575,223.0,145.0,150.0,14.0,166.748199463,685.859619141,3286.13647461,732.600830078,-290.714691162,3316.13647461,-114.181854248,1210.32763672,3256.13647461
431.249,174.435958862,60.4314727783,223.0,145.0,150.0,12.0,166.426269531,686.741394043,3287.62207031,732.928955078,-290.844909668,3317.62207031,-114.233947754,1233.72668457,3257.62207031
431.405,174.090560913,60.2697029114,219.0,145.0,150.0,12.0,162.715332031,689.754699707,3293.10449219,687.528137207,-291.325531006,3323.10449219,-114.426200867,1235.80285645,3263.10449219
431.437,173.74432373,60.7867393494,217.0,145.0,150.0,14.0,158.746429443,683.910522461,3293.71386719,664.344055176,-291.378967285,3323.71386719,-114.447570801,1213.14416504,3263.71386719
431.468,172.934371948,60.3593864441,215.0,145.0,148.0,12.0,149.627410889,689.934631348,3298.91674805,642.037109375,-291.835113525,3328.91674805,-137.555999756,1238.00402832,3268.91674805
431.499,172.434051514,59.9169578552,211.0,145.0,148.0,14.0,144.124572754,696.429504395,3305.45141602,596.512145996,-292.407958984,3335.45141602,-137.830978394,1217.50708008,3275.45141602
431.53,172.326873779,59.8405151367,203.0,145.0,148.0,12.0,143.063934326,698.202392578,3309.65527344,503.575408936,-292.776519775,3339.65527344,-138.007873535,1242.07104492,3279.65527344
431.562,172.059326172,59.7809066772,199.0,145.0,146.0,12.0,140.062744141,699.412963867,3312.11181641,457.067169189,-292.991851807,3342.11181641,-161.129760742,1243.00134277,3282.11181641
431.593,171.932571411,59.9922943115,203.0,143.0,146.0,12.0,138.716796875,697.592895508,3315.13012695,504.400939941,-269.79598999,3345.13012695,-161.277954102,1244.14440918,3285.13012695
431.624,170.720703125,60.8101425171,201.0,145.0,144.0,14.0,125.018333435,690.236328125,3325.49316406,482.430511475,-294.16494751,3355.49316406,-184.899200439,1224.95678711,3295.49316406
431.655,170.179229736,60.5949020386,199.0,143.0,144.0,20.0,118.629547119,692.311523438,3323.40576172,458.611755371,-270.463409424,3353.40576172,-184.782073975,1154.88757324,3293.40576172
431.687,169.626953125,60.9443321228,197.0,145.0,142.0,14.0,112.076583862,687.523986816,3319.95214844,434.645233154,-293.679199219,3349.95214844,-207.661804199,1222.89709473,3289.95214844
431.718,168.842834473,60.3945922852,197.0,145.0,140.0,12.0,102.864746094,693.363586426,3317.27050781,434.297302246,-293.444091797,3347.27050781,-230.547241211,1244.95507812,3287.27050781
431.765,168.197875977,59.9369239807,197.0,143.0,138.0,12.0,95.674118042,700.97265625,3328.12036133,435.70501709,-270.843658447,3358.12036133,-254.438980103,1249.06420898,3298.12036133
431.78,167.974136353,59.7371673584,195.0,143.0,138.0,16.0,93.1472930908,703.941101074,3331.13574219,412.523376465,-271.086883545,3361.13574219,-254.671600342,1203.90222168,3301.13574219
431.827,167.701553345,59.7621650696,193.0,143.0,138.0,16.0,90.0403289795,704.252624512,3333.99267578,389.28112793,-271.31729126,3363.99267578,-254.89201355,1204.94421387,3303.99267578
431.874,167.362289429,59.7038040161,193.0,143.0,136.0,12.0,86.160194397,705.640686035,3337.33056641,389.667419434,-271.586517334,3367.33056641,-278.344909668,1252.55224609,3307.33056641
431.905,166.772979736,59.5582046509,193.0,143.0,136.0,16.0,79.3228302002,707.874389648,3339.83007812,389.956665039,-271.788116455,3369.83007812,-278.555267334,1207.07299805,3309.83007812
431.937,165.358612061,59.6469917297,193.0,143.0,136.0,14.0,62.9424552917,708.907714844,3349.62597656,391.090240479,-272.578186035,3379.62597656,-279.379699707,1233.92712402,3319.62597656
431.968,165.28843689,59.0194168091,189.0,143.0,136.0,12.0,62.3119735718,718.515258789,3360.08276367,344.748779297,-273.421569824,3390.08276367,-280.259735107,1261.16894531,3330.08276367
431.999,165.141830444,58.7654838562,189.0,143.0,136.0,12.0,60.5136833191,720.662963867,3356.15087891,344.348937988,-273.104431152,3386.15087891,-279.928833008,1259.67980957,3326.15087891
432.03,164.639587402,58.615486145,187.0,143.0,136.0,14.0,54.6042938232,722.44720459,3356.23876953,320.609191895,-273.111541748,3386.23876953,-279.936218262,1236.38513184,3326.23876953
432.062,163.700912476,58.2630958557,187.0,143.0,136.0,14.0,43.6062240601,727.417541504,3360.04003906,320.969085693,-273.418121338,3390.04003906,-280.256134033,1237.7980957,3330.04003906
432.109,162.717147827,58.3687667847,185.0,143.0,136.0,14.0,32.0767745972,727.575927734,3366.53417969,297.7628479,-273.941864014,3396.53417969,-280.80267334,1240.21191406,3336.53417969
432.499,159.270629883,57.7235183716,181.0,143.0,132.0,12.0,-8.66892910004,740.191833496,3389.42285156,251.806350708,-275.78793335,3419.42285156,-329.850585938,1272.28063965,3359.42285156
432.531,158.679412842,58.3183059692,181.0,143.0,132.0,14.0,-15.7612876892,736.171386719,3403.51904297,252.844390869,-276.924835205,3433.51904297,-331.234619141,1253.95959473,3373.51904297
432.562,158.3228302,58.2687492371,181.0,143.0,132.0,16.0,-20.0206203461,736.893676758,3404.12353516,252.888916016,-276.973602295,3434.12353516,-331.29397583,1230.52038574,3374.12353516
432.593,157.253082275,57.8673248291,181.0,143.0,132.0,12.0,-32.8096923828,742.12487793,3406.13964844,253.037384033,-277.136199951,3436.13964844,-331.491912842,1278.61157227,3376.13964844
432.624,156.622238159,57.5181274414,181.0,143.0,132.0,12.0,-40.3707351685,746.778930664,3408.3449707,253.199783325,-277.314056396,3438.3449707,-331.708465576,1279.44677734,3378.3449707
432.656,156.305496216,57.3687400818,181.0,145.0,132.0,12.0,-44.166847229,748.739929199,3409.14428711,253.258636475,-301.498382568,3439.14428711,-331.786956787,1279.74951172,3379.14428711
432.687,156.133773804,57.2582015991,181.0,143.0,132.0,14.0,-46.2622756958,750.752929688,3412.28759766,253.490112305,-277.632049561,3442.28759766,-332.095581055,1257.21875,3382.28759766
432.749,156.136566162,57.288143158,181.0,143.0,132.0,14.0,-46.2460441589,750.672851562,3413.55273438,253.583267212,-277.734100342,3443.55273438,-332.219787598,1257.68908691,3383.55273438
432.781,156.159835815,57.3244400024,181.0,143.0,132.0,14.0,-45.9741897583,750.346679688,3414.04541016,253.619552612,-277.773834229,3444.04541016,-332.268188477,1257.87219238,3384.04541016
432.812,156.215332031,57.3464431763,181.0,143.0,130.0,14.0,-45.3355407715,750.510742188,3415.9909668,253.762832642,-277.930755615,3445.9909668,-356.206268311,1258.59545898,3385.9909668
432.843,156.203903198,57.2136611938,181.0,143.0,130.0,18.0,-45.513256073,752.776855469,3419.05957031,253.988800049,-278.178222656,3449.05957031,-356.529083252,1212.19885254,3389.05957031
432.874,156.22756958,57.0038070679,181.0,143.0,130.0,18.0,-45.2512130737,755.65435791,3420.69580078,254.109283447,-278.310211182,3450.69580078,-356.70123291,1212.78417969,3390.69580078
432.906,156.168746948,57.0201072693,181.0,143.0,132.0,14.0,-45.9475326538,755.306213379,3420.00439453,254.058380127,-278.254425049,3450.00439453,-332.853271484,1260.08728027,3390.00439453
432.937,156.193191528,56.9972724915,181.0,143.0,132.0,18.0,-45.6552810669,755.595825195,3420.07592773,254.063644409,-278.260223389,3450.07592773,-332.860290527,1212.56237793,3390.07592773
432.968,156.143737793,56.9937896729,181.0,143.0,132.0,12.0,-46.2411956787,755.520996094,3419.5480957,254.024780273,-278.21762085,3449.5480957,-332.80847168,1283.68969727,3389.5480957
432.999,156.10760498,57.1090316772,181.0,143.0,132.0,12.0,-46.6610870361,753.921142578,3418.55957031,253.951980591,-278.137908936,3448.55957031,-332.711425781,1283.31530762,3388.55957031
433.031,156.050354004,57.3301506042,181.0,143.0,132.0,14.0,-47.3172988892,750.79309082,3416.38769531,253.792053223,-277.962738037,3446.38769531,-332.498138428,1258.74291992,3386.38769531
433.062,156.085891724,57.3181495667,181.0,143.0,132.0,14.0,-46.911781311,751.261230469,3417.86328125,253.90071106,-278.081726074,3447.86328125,-332.643035889,1259.29138184,3387.86328125
433.093,156.140670776,57.3228569031,181.0,143.0,132.0,12.0,-46.2544059753,751.191894531,3417.8046875,253.896392822,-278.077026367,3447.8046875,-332.637268066,1283.02941895,3387.8046875
433.124,156.109909058,57.3174667358,181.0,143.0,132.0,16.0,-46.6238861084,751.268554688,3417.859375,253.900421143,-278.081420898,3447.859375,-332.64263916,1235.52966309,3387.859375
433.156,156.13180542,57.2516937256,181.0,143.0,132.0,12.0,-46.3786430359,752.334655762,3419.12207031,253.993408203,-278.183258057,3449.12207031,-332.76663208,1283.52819824,3389.12207031
433.187,156.169372559,57.2887306213,181.0,143.0,130.0,16.0,-45.9252471924,751.84173584,3418.89990234,253.977035522,-278.165374756,3448.89990234,-356.512268066,1235.90917969,3388.89990234
433.234,156.196228027,57.3618164062,181.0,143.0,130.0,18.0,-45.5924720764,750.789672852,3418.09912109,253.918060303,-278.100769043,3448.09912109,-356.428009033,1211.85534668,3388.09912109
433.265,156.183685303,57.4273109436,181.0,143.0,130.0,16.0,-45.7379989624,749.925415039,3417.73828125,253.891494751,-278.071685791,3447.73828125,-356.390075684,1235.4855957,3387.73828125
433.296,155.918838501,57.8485336304,181.0,143.0,128.0,16.0,-48.8598632812,744.079772949,3414.07958984,253.622070312,-277.776580811,3444.07958984,-379.738830566,1234.15124512,3384.07958984
433.327,155.68687439,57.9221420288,181.0,143.0,128.0,18.0,-51.6069831848,742.768798828,3412.10546875,253.476699829,-277.617370605,3442.10546875,-379.517333984,1209.71154785,3382.10546875
433.374,155.493774414,57.7101402283,181.0,143.0,128.0,16.0,-53.8744697571,744.709960938,3409.37915039,253.275939941,-277.397491455,3439.37915039,-379.211395264,1232.43713379,3379.37915039
433.437,155.647567749,57.5111961365,181.0,143.0,128.0,14.0,-52.0530471802,747.337463379,3410.51611328,253.359649658,-277.48916626,3440.51611328,-379.338989258,1256.5604248,3380.51611328
433.468,155.241607666,56.9893341064,181.0,143.0,124.0,12.0,-56.9401092529,754.000549316,3412.42504883,253.500228882,-277.643127441,3442.42504883,-426.997406006,1280.99194336,3382.42504883
433.499,155.35118103,56.9664077759,181.0,143.0,126.0,12.0,-55.5728034973,753.513671875,3408.98120117,253.246627808,-277.365386963,3438.98120117,-402.864654541,1279.68774414,3378.98120117
433.531,155.315109253,56.8477172852,181.0,143.0,124.0,12.0,-55.9626655579,754.376159668,3406.46875,253.061599731,-277.162719727,3436.46875,-426.245483398,1278.73620605,3376.46875
433.562,154.842346191,57.2389831543,181.0,143.0,124.0,18.0,-61.605014801,749.642456055,3406.19677734,253.041595459,-277.140808105,3436.19677734,-426.211151123,1207.59814453,3376.19677734
433.593,154.984512329,57.0790328979,181.0,143.0,124.0,18.0,-59.8877182007,751.310852051,3405.09960938,252.960784912,-277.052307129,3435.09960938,-426.072662354,1207.20568848,3375.09960938
433.64,154.836807251,57.1218833923,181.0,143.0,124.0,12.0,-61.652671814,750.815185547,3405.171875,252.966110229,-277.058135986,3435.171875,-426.081756592,1278.24499512,3375.171875
433.656,154.718139648,57.3306465149,181.0,143.0,124.0,12.0,-63.0249023438,747.791748047,3402.75732422,252.788299561,-276.86340332,3432.75732422,-425.776947021,1277.33056641,3372.75732422
433.702,154.440811157,57.3311805725,181.0,141.0,124.0,12.0,-66.3901062012,748.416015625,3405.62695312,252.99961853,-252.99949646,3435.62695312,-426.139221191,1278.41748047,3375.62695312
